id,organismo,linea_servicio,dia,fecha,afluencia_tarjeta,afluencia_boleto,afluencia_total_preliminar
4610,RTP,Expreso,Miércoles,2020-06-03,"1,230","50,351","51,581"
4611,RTP,Atenea,Miércoles,2020-06-03,,"6,082","6,082"
4612,RTP,Ecobús,Miércoles,2020-06-03,609,"14,045","14,654"
4613,RTP,Nocturno,Miércoles,2020-06-03,9,353,362
4614,RTP,Eco Atenea,Miércoles,2020-06-03,,274,274
4615,RTP,Expreso Directo,Miércoles,2020-06-03,27,382,409
4616,RTP,Ordinario,Jueves,2020-06-04,8,"107,014","107,022"
4617,RTP,Expreso,Jueves,2020-06-04,"1,208","50,072","51,280"
4618,RTP,Atenea,Jueves,2020-06-04,,"6,527","6,527"
4619,RTP,Ecobús,Jueves,2020-06-04,644,"14,141","14,785"
4620,RTP,Nocturno,Jueves,2020-06-04,8,274,282
4621,RTP,Eco Atenea,Jueves,2020-06-04,,123,123
4622,RTP,Expreso Directo,Jueves,2020-06-04,26,378,404
4623,RTP,Ordinario,Viernes,2020-06-05,8,"107,317","107,325"
4624,RTP,Expreso,Viernes,2020-06-05,"1,114","53,310","54,424"
4625,RTP,Atenea,Viernes,2020-06-05,,"6,265","6,265"
4626,RTP,Ecobús,Viernes,2020-06-05,628,"14,016","14,644"
4627,RTP,Nocturno,Viernes,2020-06-05,13,230,243
4628,RTP,Eco Atenea,Viernes,2020-06-05,,171,171
4629,RTP,Expreso Directo,Viernes,2020-06-05,17,348,365
4630,RTP,Ordinario,Sábado,2020-06-06,0,"65,296","65,296"
4631,RTP,Expreso,Sábado,2020-06-06,631,"33,749","34,380"
4632,RTP,Atenea,Sábado,2020-06-06,,853,853
4633,RTP,Ecobús,Sábado,2020-06-06,417,"8,852","9,269"
4634,RTP,Nocturno,Sábado,2020-06-06,10,230,240
4635,RTP,Eco Atenea,Sábado,2020-06-06,,0,0
4636,RTP,Expreso Directo,Sábado,2020-06-06,2,84,86
4637,RTP,Ordinario,Domingo,2020-06-07,0,"42,798","42,798"
4638,RTP,Expreso,Domingo,2020-06-07,301,"22,882","23,183"
4639,RTP,Atenea,Domingo,2020-06-07,,485,485
4640,RTP,Ecobús,Domingo,2020-06-07,252,"5,846","6,098"
4641,RTP,Nocturno,Domingo,2020-06-07,11,346,357
4642,RTP,Eco Atenea,Domingo,2020-06-07,,0,0
4643,RTP,Expreso Directo,Domingo,2020-06-07,0,0,0
4644,RTP,Ordinario,Lunes,2020-06-08,0,"106,655","106,655"
4645,RTP,Expreso,Lunes,2020-06-08,"1,323","51,589","52,912"
4646,RTP,Atenea,Lunes,2020-06-08,,"4,696","4,696"
4647,RTP,Ecobús,Lunes,2020-06-08,719,"15,092","15,811"
4648,RTP,Nocturno,Lunes,2020-06-08,10,209,219
4649,RTP,Eco Atenea,Lunes,2020-06-08,,234,234
4650,RTP,Expreso Directo,Lunes,2020-06-08,29,397,426
4651,RTP,Ordinario,Martes,2020-06-09,8,"109,273","109,281"
4652,RTP,Expreso,Martes,2020-06-09,"1,217","50,916","52,133"
4653,RTP,Atenea,Martes,2020-06-09,,"5,203","5,203"
4654,RTP,Ecobús,Martes,2020-06-09,548,"14,205","14,753"
4655,RTP,Nocturno,Martes,2020-06-09,9,306,315
4656,RTP,Eco Atenea,Martes,2020-06-09,,526,526
4657,RTP,Expreso Directo,Martes,2020-06-09,23,414,437
4658,RTP,Ordinario,Miércoles,2020-06-10,5,"112,541","112,546"
4659,RTP,Expreso,Miércoles,2020-06-10,"1,432","51,544","52,976"
4660,RTP,Atenea,Miércoles,2020-06-10,,"7,135","7,135"
4661,RTP,Ecobús,Miércoles,2020-06-10,717,"15,037","15,754"
4662,RTP,Nocturno,Miércoles,2020-06-10,7,203,210
4663,RTP,Eco Atenea,Miércoles,2020-06-10,,264,264
4664,RTP,Expreso Directo,Miércoles,2020-06-10,28,431,459
4665,RTP,Ordinario,Jueves,2020-06-11,0,"112,514","112,514"
4666,RTP,Expreso,Jueves,2020-06-11,"1,384","50,486","51,870"
4667,RTP,Atenea,Jueves,2020-06-11,,"5,901","5,901"
4668,RTP,Ecobús,Jueves,2020-06-11,673,"14,604","15,277"
4669,RTP,Nocturno,Jueves,2020-06-11,8,226,234
4670,RTP,Eco Atenea,Jueves,2020-06-11,,244,244
4671,RTP,Expreso Directo,Jueves,2020-06-11,21,412,433
4672,RTP,Ordinario,Viernes,2020-06-12,10,"111,601","111,611"
4673,RTP,Expreso,Viernes,2020-06-12,"1,274","53,330","54,604"
4674,RTP,Atenea,Viernes,2020-06-12,,"7,209","7,209"
4675,RTP,Ecobús,Viernes,2020-06-12,613,"14,772","15,385"
4676,RTP,Nocturno,Viernes,2020-06-12,8,230,238
4677,RTP,Eco Atenea,Viernes,2020-06-12,,527,527
4678,RTP,Expreso Directo,Viernes,2020-06-12,18,356,374
4679,RTP,Ordinario,Sábado,2020-06-13,8,"72,565","72,573"
4680,RTP,Expreso,Sábado,2020-06-13,683,"34,965","35,648"
4681,RTP,Atenea,Sábado,2020-06-13,,"1,084","1,084"
4682,RTP,Ecobús,Sábado,2020-06-13,413,"11,217","11,630"
4683,RTP,Nocturno,Sábado,2020-06-13,5,341,346
4684,RTP,Eco Atenea,Sábado,2020-06-13,,0,0
4685,RTP,Expreso Directo,Sábado,2020-06-13,5,88,93
4686,RTP,Ordinario,Domingo,2020-06-14,0,"47,289","47,289"
4687,RTP,Expreso,Domingo,2020-06-14,378,"21,305","21,683"
4688,RTP,Atenea,Domingo,2020-06-14,,111,111
4689,RTP,Ecobús,Domingo,2020-06-14,260,"6,170","6,430"
4690,RTP,Nocturno,Domingo,2020-06-14,8,350,358
4691,RTP,Eco Atenea,Domingo,2020-06-14,,0,0
4692,RTP,Expreso Directo,Domingo,2020-06-14,0,0,0
4693,RTP,Ordinario,Lunes,2020-06-15,0,"119,280","119,280"
4694,RTP,Expreso,Lunes,2020-06-15,"1,179","54,285","55,464"
4695,RTP,Atenea,Lunes,2020-06-15,,"5,722","5,722"
4696,RTP,Ecobús,Lunes,2020-06-15,759,"14,406","15,165"
4697,RTP,Nocturno,Lunes,2020-06-15,12,193,205
4698,RTP,Eco Atenea,Lunes,2020-06-15,,147,147
4699,RTP,Expreso Directo,Lunes,2020-06-15,36,452,488
4700,RTP,Ordinario,Martes,2020-06-16,0,"114,805","114,805"
4701,RTP,Expreso,Martes,2020-06-16,"1,231","53,124","54,355"
4702,RTP,Atenea,Martes,2020-06-16,,"7,202","7,202"
4703,RTP,Ecobús,Martes,2020-06-16,671,"16,486","17,157"
4704,RTP,Nocturno,Martes,2020-06-16,9,273,282
4705,RTP,Eco Atenea,Martes,2020-06-16,,393,393
4706,RTP,Expreso Directo,Martes,2020-06-16,19,436,455
4707,RTP,Ordinario,Miércoles,2020-06-17,0,"117,632","117,632"
4708,RTP,Expreso,Miércoles,2020-06-17,"1,225","54,344","55,569"
4709,RTP,Atenea,Miércoles,2020-06-17,,"6,555","6,555"
4710,RTP,Ecobús,Miércoles,2020-06-17,632,"16,388","17,020"
4711,RTP,Nocturno,Miércoles,2020-06-17,5,315,320
4712,RTP,Eco Atenea,Miércoles,2020-06-17,,87,87
4713,RTP,Expreso Directo,Miércoles,2020-06-17,35,459,494
4714,RTP,Ordinario,Jueves,2020-06-18,14,"115,605","115,619"
4715,RTP,Expreso,Jueves,2020-06-18,"1,366","53,829","55,195"
4716,RTP,Atenea,Jueves,2020-06-18,,"6,422","6,422"
4717,RTP,Ecobús,Jueves,2020-06-18,672,"16,154","16,826"
4718,RTP,Nocturno,Jueves,2020-06-18,3,350,353
4719,RTP,Eco Atenea,Jueves,2020-06-18,,243,243
4720,RTP,Expreso Directo,Jueves,2020-06-18,38,451,489
4721,RTP,Ordinario,Viernes,2020-06-19,8,"110,927","110,935"
4722,RTP,Expreso,Viernes,2020-06-19,"1,306","56,082","57,388"
4723,RTP,Atenea,Viernes,2020-06-19,,"6,482","6,482"
4724,RTP,Ecobús,Viernes,2020-06-19,790,"16,193","16,983"
4725,RTP,Nocturno,Viernes,2020-06-19,11,318,329
4726,RTP,Eco Atenea,Viernes,2020-06-19,,102,102
4727,RTP,Expreso Directo,Viernes,2020-06-19,18,374,392
4728,RTP,Ordinario,Sábado,2020-06-20,0,"70,603","70,603"
4729,RTP,Expreso,Sábado,2020-06-20,718,"36,688","37,406"
4730,RTP,Atenea,Sábado,2020-06-20,,684,684
4731,RTP,Ecobús,Sábado,2020-06-20,385,"11,374","11,759"
4732,RTP,Nocturno,Sábado,2020-06-20,8,289,297
4733,RTP,Eco Atenea,Sábado,2020-06-20,,0,0
4734,RTP,Expreso Directo,Sábado,2020-06-20,1,97,98
4735,RTP,Ordinario,Domingo,2020-06-21,15,"47,606","47,621"
4736,RTP,Expreso,Domingo,2020-06-21,389,"25,590","25,979"
4737,RTP,Atenea,Domingo,2020-06-21,,0,0
4738,RTP,Ecobús,Domingo,2020-06-21,197,"6,568","6,765"
4739,RTP,Nocturno,Domingo,2020-06-21,8,276,284
4740,RTP,Eco Atenea,Domingo,2020-06-21,,0,0
4741,RTP,Expreso Directo,Domingo,2020-06-21,0,0,0
4742,RTP,Ordinario,Lunes,2020-06-22,0,"104,387","104,387"
4743,RTP,Expreso,Lunes,2020-06-22,"1,185","46,926","48,111"
4744,RTP,Atenea,Lunes,2020-06-22,,"5,404","5,404"
4745,RTP,Ecobús,Lunes,2020-06-22,747,"16,476","17,223"
4746,RTP,Nocturno,Lunes,2020-06-22,6,278,284
4747,RTP,Eco Atenea,Lunes,2020-06-22,,147,147
4748,RTP,Expreso Directo,Lunes,2020-06-22,31,480,511
4749,RTP,Ordinario,Martes,2020-06-23,10,"113,526","113,536"
4750,RTP,Expreso,Martes,2020-06-23,"1,220","51,509","52,729"
4751,RTP,Atenea,Martes,2020-06-23,,"7,270","7,270"
4752,RTP,Ecobús,Martes,2020-06-23,929,"15,775","16,704"
4753,RTP,Nocturno,Martes,2020-06-23,8,310,318
4754,RTP,Eco Atenea,Martes,2020-06-23,,135,135
4755,RTP,Expreso Directo,Martes,2020-06-23,30,464,494
4756,RTP,Ordinario,Miércoles,2020-06-24,12,"110,141","110,153"
4757,RTP,Expreso,Miércoles,2020-06-24,"1,314","51,593","52,907"
4758,RTP,Atenea,Miércoles,2020-06-24,,"6,888","6,888"
4759,RTP,Ecobús,Miércoles,2020-06-24,856,"16,686","17,542"
4760,RTP,Nocturno,Miércoles,2020-06-24,10,270,280
4761,RTP,Eco Atenea,Miércoles,2020-06-24,,160,160
4762,RTP,Expreso Directo,Miércoles,2020-06-24,33,482,515
4763,RTP,Ordinario,Jueves,2020-06-25,5,"118,072","118,077"
4764,RTP,Expreso,Jueves,2020-06-25,"1,191","52,273","53,464"
4765,RTP,Atenea,Jueves,2020-06-25,,"7,329","7,329"
4766,RTP,Ecobús,Jueves,2020-06-25,885,"16,382","17,267"
4767,RTP,Nocturno,Jueves,2020-06-25,7,301,308
4768,RTP,Eco Atenea,Jueves,2020-06-25,,204,204
4769,RTP,Expreso Directo,Jueves,2020-06-25,25,463,488
4770,RTP,Ordinario,Viernes,2020-06-26,3,"118,061","118,064"
4771,RTP,Expreso,Viernes,2020-06-26,"1,138","54,825","55,963"
4772,RTP,Atenea,Viernes,2020-06-26,,"6,929","6,929"
4773,RTP,Ecobús,Viernes,2020-06-26,798,"16,219","17,017"
4774,RTP,Nocturno,Viernes,2020-06-26,271,9,280
4775,RTP,Eco Atenea,Viernes,2020-06-26,102,,102
4776,RTP,Expreso Directo,Viernes,2020-06-26,23,429,452
4777,RTP,Ordinario,Sábado,2020-06-27,6,"76,979","76,985"
4778,RTP,Expreso,Sábado,2020-06-27,766,"37,964","38,730"
4779,RTP,Atenea,Sábado,2020-06-27,,816,816
4780,RTP,Ecobús,Sábado,2020-06-27,538,"12,082","12,620"
4781,RTP,Nocturno,Sábado,2020-06-27,6,281,287
4782,RTP,Eco Atenea,Sábado,2020-06-27,,0,0
4783,RTP,Expreso Directo,Sábado,2020-06-27,5,112,117
4784,RTP,Ordinario,Domingo,2020-06-28,0,"47,427","47,427"
4785,RTP,Expreso,Domingo,2020-06-28,397,"26,901","27,298"
4786,RTP,Atenea,Domingo,2020-06-28,,0,0
4787,RTP,Ecobús,Domingo,2020-06-28,276,"5,967","6,243"
4788,RTP,Nocturno,Domingo,2020-06-28,5,324,329
4789,RTP,Eco Atenea,Domingo,2020-06-28,,0,0
4790,RTP,Expreso Directo,Domingo,2020-06-28,0,0,0
4791,RTP,Ordinario,Lunes,2020-06-29,4,"118,099","118,103"
4792,RTP,Expreso,Lunes,2020-06-29,"1,275","53,250","54,525"
4793,RTP,Atenea,Lunes,2020-06-29,,"7,073","7,073"
4794,RTP,Ecobús,Lunes,2020-06-29,896,"17,108","18,004"
4795,RTP,Nocturno,Lunes,2020-06-29,14,256,270
4796,RTP,Eco Atenea,Lunes,2020-06-29,,106,106
4797,RTP,Expreso Directo,Lunes,2020-06-29,25,504,529
4798,RTP,Ordinario,Martes,2020-06-30,10,"128,760","128,770"
4799,RTP,Expreso,Martes,2020-06-30,"1,366","56,312","57,678"
4800,RTP,Atenea,Martes,2020-06-30,,"8,595","8,595"
4801,RTP,Ecobús,Martes,2020-06-30,855,"17,251","18,106"
4802,RTP,Nocturno,Martes,2020-06-30,6,323,329
4803,RTP,Eco Atenea,Martes,2020-06-30,,341,341
4804,RTP,Expreso Directo,Martes,2020-06-30,24,545,569
4805,RTP,Ordinario,Miércoles,2020-07-01,10,"123,416","123,426"
4806,RTP,Expreso,Miércoles,2020-07-01,"1,384","55,755","57,139"
4807,RTP,Atenea,Miércoles,2020-07-01,,"14,106","14,106"
4808,RTP,Ecobús,Miércoles,2020-07-01,962,"17,939","18,901"
4809,RTP,Nocturno,Miércoles,2020-07-01,6,324,330
4810,RTP,Eco Atenea,Miércoles,2020-07-01,,285,285
4811,RTP,Expreso Directo,Miércoles,2020-07-01,36,500,536
4812,RTP,Ordinario,Jueves,2020-07-02,8,"122,306","122,314"
4813,RTP,Expreso,Jueves,2020-07-02,"1,265","56,433","57,698"
4814,RTP,Atenea,Jueves,2020-07-02,,"8,407","8,407"
4815,RTP,Ecobús,Jueves,2020-07-02,840,"17,887","18,727"
4816,RTP,Nocturno,Jueves,2020-07-02,5,421,426
4817,RTP,Eco Atenea,Jueves,2020-07-02,,116,116
4818,RTP,Expreso Directo,Jueves,2020-07-02,35,536,571
4819,RTP,Ordinario,Viernes,2020-07-03,8,"123,568","123,576"
4820,RTP,Expreso,Viernes,2020-07-03,"1,022","55,200","56,222"
4821,RTP,Atenea,Viernes,2020-07-03,,"6,886","6,886"
4822,RTP,Ecobús,Viernes,2020-07-03,791,"18,366","19,157"
4823,RTP,Nocturno,Viernes,2020-07-03,10,349,359
4824,RTP,Eco Atenea,Viernes,2020-07-03,,292,292
4825,RTP,Expreso Directo,Viernes,2020-07-03,33,494,527
4826,RTP,Ordinario,Sábado,2020-07-04,0,"82,573","82,573"
4827,RTP,Expreso,Sábado,2020-07-04,829,"38,526","39,355"
4828,RTP,Atenea,Sábado,2020-07-04,,"1,884","1,884"
4829,RTP,Ecobús,Sábado,2020-07-04,583,"12,563","13,146"
4830,RTP,Nocturno,Sábado,2020-07-04,7,359,366
4831,RTP,Eco Atenea,Sábado,2020-07-04,,0,0
4832,RTP,Expreso Directo,Sábado,2020-07-04,5,116,121
4833,RTP,Ordinario,Domingo,2020-07-05,4,"52,501","52,505"
4834,RTP,Expreso,Domingo,2020-07-05,441,"27,844","28,285"
4835,RTP,Atenea,Domingo,2020-07-05,,172,172
4836,RTP,Ecobús,Domingo,2020-07-05,345,"7,765","8,110"
4837,RTP,Nocturno,Domingo,2020-07-05,8,322,330
4838,RTP,Eco Atenea,Domingo,2020-07-05,,0,0
4839,RTP,Expreso Directo,Domingo,2020-07-05,0,0,0
4840,RTP,Ordinario,Lunes,2020-07-06,25,"122,672","122,697"
4841,RTP,Expreso,Lunes,2020-07-06,"1,343","56,318","57,661"
4842,RTP,Atenea,Lunes,2020-07-06,,"8,537","8,537"
4843,RTP,Ecobús,Lunes,2020-07-06,884,"17,337","18,221"
4844,RTP,Nocturno,Lunes,2020-07-06,4,198,202
4845,RTP,Eco Atenea,Lunes,2020-07-06,,191,191
4846,RTP,Expreso Directo,Lunes,2020-07-06,31,534,565
4847,RTP,Ordinario,Martes,2020-07-07,6,"125,057","125,063"
4848,RTP,Expreso,Martes,2020-07-07,"1,404","58,967","60,371"
4849,RTP,Atenea,Martes,2020-07-07,,"9,145","9,145"
4850,RTP,Ecobús,Martes,2020-07-07,964,"17,560","18,524"
4851,RTP,Nocturno,Martes,2020-07-07,14,353,367
4852,RTP,Eco Atenea,Martes,2020-07-07,,186,186
4853,RTP,Expreso Directo,Martes,2020-07-07,44,537,581
4854,RTP,Ordinario,Miércoles,2020-07-08,12,"126,459","126,471"
4855,RTP,Expreso,Miércoles,2020-07-08,"1,362","57,471","58,833"
4856,RTP,Atenea,Miércoles,2020-07-08,,"8,912","8,912"
4857,RTP,Ecobús,Miércoles,2020-07-08,"1,054","18,205","19,259"
4858,RTP,Nocturno,Miércoles,2020-07-08,7,412,419
4859,RTP,Eco Atenea,Miércoles,2020-07-08,,263,263
4860,RTP,Expreso Directo,Miércoles,2020-07-08,54,556,610
4861,RTP,Ordinario,Jueves,2020-07-09,19,"122,513","122,532"
4862,RTP,Expreso,Jueves,2020-07-09,"1,480","57,485","58,965"
4863,RTP,Atenea,Jueves,2020-07-09,,"8,954","8,954"
4864,RTP,Ecobús,Jueves,2020-07-09,"1,065","18,808","19,873"
4865,RTP,Nocturno,Jueves,2020-07-09,8,340,348
4866,RTP,Eco Atenea,Jueves,2020-07-09,,237,237
4867,RTP,Expreso Directo,Jueves,2020-07-09,51,532,583
4868,RTP,Ordinario,Viernes,2020-07-10,7,"123,542","123,549"
4869,RTP,Expreso,Viernes,2020-07-10,"1,351","59,309","60,660"
4870,RTP,Atenea,Viernes,2020-07-10,,"8,690","8,690"
4871,RTP,Ecobús,Viernes,2020-07-10,954,"18,310","19,264"
4872,RTP,Nocturno,Viernes,2020-07-10,6,443,449
4873,RTP,Eco Atenea,Viernes,2020-07-10,,231,231
4874,RTP,Expreso Directo,Viernes,2020-07-10,41,558,599
4875,RTP,Ordinario,Sábado,2020-07-11,0,"84,740","84,740"
4876,RTP,Expreso,Sábado,2020-07-11,876,"42,304","43,180"
4877,RTP,Atenea,Sábado,2020-07-11,,830,830
4878,RTP,Ecobús,Sábado,2020-07-11,488,"12,606","13,094"
4879,RTP,Nocturno,Sábado,2020-07-11,5,429,434
4880,RTP,Eco Atenea,Sábado,2020-07-11,,0,0
4881,RTP,Expreso Directo,Sábado,2020-07-11,6,113,119
4882,RTP,Ordinario,Domingo,2020-07-12,12,"53,832","53,844"
4883,RTP,Expreso,Domingo,2020-07-12,375,"27,451","27,826"
4884,RTP,Atenea,Domingo,2020-07-12,,365,365
4885,RTP,Ecobús,Domingo,2020-07-12,322,"8,090","8,412"
4886,RTP,Nocturno,Domingo,2020-07-12,8,287,295
4887,RTP,Eco Atenea,Domingo,2020-07-12,,0,0
4888,RTP,Expreso Directo,Domingo,2020-07-12,0,0,0
4889,RTP,Ordinario,Lunes,2020-07-13,17,"122,976","122,993"
4890,RTP,Expreso,Lunes,2020-07-13,"1,221","61,014","62,235"
4891,RTP,Atenea,Lunes,2020-07-13,,"8,217","8,217"
4892,RTP,Ecobús,Lunes,2020-07-13,901,"18,779","19,680"
4893,RTP,Nocturno,Lunes,2020-07-13,7,209,216
4894,RTP,Eco Atenea,Lunes,2020-07-13,,307,307
4895,RTP,Expreso Directo,Lunes,2020-07-13,49,581,630
4896,RTP,Ordinario,Martes,2020-07-14,30,"127,967","127,997"
4897,RTP,Expreso,Martes,2020-07-14,"1,418","58,108","59,526"
4898,RTP,Atenea,Martes,2020-07-14,,"8,687","8,687"
4899,RTP,Ecobús,Martes,2020-07-14,876,"19,331","20,207"
4900,RTP,Nocturno,Martes,2020-07-14,8,313,321
4901,RTP,Eco Atenea,Martes,2020-07-14,,274,274
4902,RTP,Expreso Directo,Martes,2020-07-14,50,600,650
4903,RTP,Ordinario,Miércoles,2020-07-15,17,"130,220","130,237"
4904,RTP,Expreso,Miércoles,2020-07-15,"1,397","58,423","59,820"
4905,RTP,Atenea,Miércoles,2020-07-15,,"9,711","9,711"
4906,RTP,Ecobús,Miércoles,2020-07-15,983,"20,945","21,928"
4907,RTP,Nocturno,Miércoles,2020-07-15,11,332,343
4908,RTP,Eco Atenea,Miércoles,2020-07-15,,276,276
4909,RTP,Expreso Directo,Miércoles,2020-07-15,69,559,628
4910,RTP,Ordinario,Jueves,2020-07-16,25,"131,715","131,740"
4911,RTP,Expreso,Jueves,2020-07-16,"1,315","61,308","62,623"
4912,RTP,Atenea,Jueves,2020-07-16,,"8,830","8,830"
4913,RTP,Ecobús,Jueves,2020-07-16,892,"20,107","20,999"
4914,RTP,Nocturno,Jueves,2020-07-16,5,359,364
4915,RTP,Eco Atenea,Jueves,2020-07-16,,293,293
4916,RTP,Expreso Directo,Jueves,2020-07-16,76,542,618
4917,RTP,Ordinario,Viernes,2020-07-17,35,"126,750","126,785"
4918,RTP,Expreso,Viernes,2020-07-17,"1,427","60,022","61,449"
4919,RTP,Atenea,Viernes,2020-07-17,,"9,020","9,020"
4920,RTP,Ecobús,Viernes,2020-07-17,872,"19,823","20,695"
4921,RTP,Nocturno,Viernes,2020-07-17,5,344,349
4922,RTP,Eco Atenea,Viernes,2020-07-17,,410,410
4923,RTP,Expreso Directo,Viernes,2020-07-17,71,549,620
4924,RTP,Ordinario,Sábado,2020-07-18,25,"87,668","87,693"
4925,RTP,Expreso,Sábado,2020-07-18,805,"39,326","40,131"
4926,RTP,Atenea,Sábado,2020-07-18,,214,214
4927,RTP,Ecobús,Sábado,2020-07-18,623,"14,470","15,093"
4928,RTP,Nocturno,Sábado,2020-07-18,11,308,319
4929,RTP,Eco Atenea,Sábado,2020-07-18,,0,0
4930,RTP,Expreso Directo,Sábado,2020-07-18,7,128,135
4931,RTP,Ordinario,Domingo,2020-07-19,10,"55,195","55,205"
4932,RTP,Expreso,Domingo,2020-07-19,452,"27,128","27,580"
4933,RTP,Atenea,Domingo,2020-07-19,,76,76
4934,RTP,Ecobús,Domingo,2020-07-19,381,"9,574","9,955"
4935,RTP,Nocturno,Domingo,2020-07-19,10,244,254
4936,RTP,Eco Atenea,Domingo,2020-07-19,,0,0
4937,RTP,Expreso Directo,Domingo,2020-07-19,0,0,0
4938,RTP,Ordinario,Lunes,2020-07-20,22,"127,101","127,123"
4939,RTP,Expreso,Lunes,2020-07-20,"1,280","59,957","61,237"
4940,RTP,Atenea,Lunes,2020-07-20,,"7,046","7,046"
4941,RTP,Ecobús,Lunes,2020-07-20,"1,096","20,034","21,130"
4942,RTP,Nocturno,Lunes,2020-07-20,13,212,225
4943,RTP,Eco Atenea,Lunes,2020-07-20,,426,426
4944,RTP,Expreso Directo,Lunes,2020-07-20,61,608,669
4945,RTP,Ordinario,Martes,2020-07-21,13,"127,633","127,646"
4946,RTP,Expreso,Martes,2020-07-21,"1,518","60,043","61,561"
4947,RTP,Atenea,Martes,2020-07-21,,"8,535","8,535"
4948,RTP,Ecobús,Martes,2020-07-21,"1,056","20,634","21,690"
4949,RTP,Nocturno,Martes,2020-07-21,9,281,290
4950,RTP,Eco Atenea,Martes,2020-07-21,,309,309
4951,RTP,Expreso Directo,Martes,2020-07-21,79,597,676
4952,RTP,Ordinario,Miércoles,2020-07-22,12,"131,591","131,603"
4953,RTP,Expreso,Miércoles,2020-07-22,"1,318","57,722","59,040"
4954,RTP,Atenea,Miércoles,2020-07-22,,"10,011","10,011"
4955,RTP,Ecobús,Miércoles,2020-07-22,975,"20,841","21,816"
4956,RTP,Nocturno,Miércoles,2020-07-22,11,346,357
4957,RTP,Eco Atenea,Miércoles,2020-07-22,,211,211
4958,RTP,Expreso Directo,Miércoles,2020-07-22,70,581,651
4959,RTP,Ordinario,Jueves,2020-07-23,25,"129,960","129,985"
4960,RTP,Expreso,Jueves,2020-07-23,"1,411","59,768","61,179"
4961,RTP,Atenea,Jueves,2020-07-23,,"10,631","10,631"
4962,RTP,Ecobús,Jueves,2020-07-23,"1,037","21,513","22,550"
4963,RTP,Nocturno,Jueves,2020-07-23,8,321,329
4964,RTP,Eco Atenea,Jueves,2020-07-23,,175,175
4965,RTP,Expreso Directo,Jueves,2020-07-23,56,578,634
4966,RTP,Ordinario,Viernes,2020-07-24,22,"129,792","129,814"
4967,RTP,Expreso,Viernes,2020-07-24,"1,279","54,633","55,912"
4968,RTP,Atenea,Viernes,2020-07-24,,"9,725","9,725"
4969,RTP,Ecobús,Viernes,2020-07-24,964,"21,113","22,077"
4970,RTP,Nocturno,Viernes,2020-07-24,9,414,423
4971,RTP,Eco Atenea,Viernes,2020-07-24,,210,210
4972,RTP,Expreso Directo,Viernes,2020-07-24,48,552,600
4973,RTP,Ordinario,Sábado,2020-07-25,0,"84,692","84,692"
4974,RTP,Expreso,Sábado,2020-07-25,730,"40,520","41,250"
4975,RTP,Atenea,Sábado,2020-07-25,,"1,538","1,538"
4976,RTP,Ecobús,Sábado,2020-07-25,640,"6,952","7,592"
4977,RTP,Nocturno,Sábado,2020-07-25,7,427,434
4978,RTP,Eco Atenea,Sábado,2020-07-25,,"7,350","7,350"
4979,RTP,Expreso Directo,Sábado,2020-07-25,9,160,169
4980,RTP,Ordinario,Domingo,2020-07-26,31,"58,235","58,266"
4981,RTP,Expreso,Domingo,2020-07-26,355,"25,090","25,445"
4982,RTP,Atenea,Domingo,2020-07-26,,253,253
4983,RTP,Ecobús,Domingo,2020-07-26,353,"8,527","8,880"
4984,RTP,Nocturno,Domingo,2020-07-26,12,344,356
4985,RTP,Eco Atenea,Domingo,2020-07-26,,0,0
4986,RTP,Expreso Directo,Domingo,2020-07-26,0,0,0
4987,RTP,Ordinario,Lunes,2020-07-27,17,"130,282","130,299"
4988,RTP,Expreso,Lunes,2020-07-27,"1,362","56,669","58,031"
4989,RTP,Atenea,Lunes,2020-07-27,,"8,949","8,949"
4990,RTP,Ecobús,Lunes,2020-07-27,"1,017","20,600","21,617"
4991,RTP,Nocturno,Lunes,2020-07-27,11,254,265
4992,RTP,Eco Atenea,Lunes,2020-07-27,,320,320
4993,RTP,Expreso Directo,Lunes,2020-07-27,60,629,689
4994,RTP,Ordinario,Martes,2020-07-28,21,"129,244","129,265"
4995,RTP,Expreso,Martes,2020-07-28,"1,520","57,138","58,658"
4996,RTP,Atenea,Martes,2020-07-28,,"9,777","9,777"
4997,RTP,Ecobús,Martes,2020-07-28,"1,046","20,955","22,001"
4998,RTP,Nocturno,Martes,2020-07-28,10,311,321
4999,RTP,Eco Atenea,Martes,2020-07-28,,107,107
5000,RTP,Expreso Directo,Martes,2020-07-28,72,647,719
5001,RTP,Ordinario,Miércoles,2020-07-29,27,"126,510","126,537"
5002,RTP,Expreso,Miércoles,2020-07-29,"1,457","56,421","57,878"
5003,RTP,Atenea,Miércoles,2020-07-29,,"10,379","10,379"
5004,RTP,Ecobús,Miércoles,2020-07-29,"1,031","21,050","22,081"
5005,RTP,Nocturno,Miércoles,2020-07-29,9,385,394
5006,RTP,Eco Atenea,Miércoles,2020-07-29,,446,446
5007,RTP,Expreso Directo,Miércoles,2020-07-29,75,563,638
5008,RTP,Ordinario,Jueves,2020-07-30,33,"127,070","127,103"
5009,RTP,Expreso,Jueves,2020-07-30,"1,194","57,782","58,976"
5010,RTP,Atenea,Jueves,2020-07-30,,"10,921","10,921"
5011,RTP,Ecobús,Jueves,2020-07-30,899,"21,200","22,099"
5012,RTP,Nocturno,Jueves,2020-07-30,6,384,390
5013,RTP,Eco Atenea,Jueves,2020-07-30,,304,304
